freq,f_len,max_subgram_freq,partial_order,min_support,mutual_confidence,f_avg_wordlength,f_pos_nn,f_pos_prop,f_pos_verb,f_pos_adj,f_pos_deter,f_pos_empty,f_pos_other,f_completeness,f_postagUniqueness,is_know_phrase
1,1,0,0,0.07,-1,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,3,1,0,0.07,-1,5.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,1,0,0,0.07,-1,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,2,0,0,0.07,-1,10.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
6,3,1,0,0.43,-1,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,5,32,0,0.07,0.031,8.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,1,0,0,0.07,-1,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
4,1,0,0,0.29,-1,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
6,2,0,0,0.43,-1,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,5,6,0,0.07,3.5,9.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
2,2,0,0,0.14,-1,9.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
4,2,0,0,0.29,-1,8.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,4,4,0,0.07,0.833,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
7,2,0,0,0.5,-1,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,4,7,0,0.07,4.0,10.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,5,2,0,0.07,-1,7.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,8,2,0,1.0,-1,6.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
2,1,0,0,0.14,-1,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,2,0,0,0.07,-1,6.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,4
1,1,0,0,0.07,-1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,3,0,0,0.07,-1,9.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,6,1,0,1.0,-1,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,7,1,0,1.0,-1,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
2,1,0,0,0.14,-1,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
7,1,0,0,0.5,-1,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
3,2,0,0,0.21,-1,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
2,3,0,0,0.14,-1,3.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
2,1,0,0,0.14,-1,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
17,1,0,0,1.21,-1,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,3,0,0,0.07,-1,5.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
3,1,0,0,0.21,-1,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,4
3,3,0,0,0.21,-1,3.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
1,3,0,0,0.07,-1,7.33,0.667,0.0,0.333,0.0,0.0,0.0,0.0,0,0,4
7,3,0,0,0.5,-1,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,5,7,0,0.07,-1,7.2,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0,0,2
2,3,0,0,0.14,-1,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,2,0,0,0.07,-1,4.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,3,4,0,0.07,-1,5.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,3,4,0,0.07,-1,6.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
4,2,0,0,0.29,-1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,5,12,0,0.07,0.208,6.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,3,0,0,0.07,-1,10.0,0.667,0.0,0.0,0.333,0.0,0.0,0.0,0,0,2
1,6,1,0,-1,-1,6.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
2,3,6,0,0.14,-1,10.33,0.667,0.0,0.0,0.333,0.0,0.0,0.0,0,0,2
1,2,0,0,0.07,-1,9.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,4
6,2,0,0,0.43,-1,8.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,4
2,1,0,0,0.14,-1,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,2,0,0,0.07,-1,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,4
1,3,1,0,0.07,-1,8.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
1,5,1,0,0.07,1.0,8.8,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0,0,2
1,3,1,0,0.07,-1,9.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,1,0,0,0.07,-1,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
2,1,0,0,0.14,-1,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,2,0,0,0.07,-1,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
2,1,0,0,0.14,-1,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
4,1,0,0,0.29,-1,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,4
1,2,0,0,0.07,-1,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,3,13,0,0.07,-1,4.0,0.667,0.0,0.333,0.0,0.0,0.0,0.0,0,0,1
1,2,0,0,0.07,-1,7.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
2,1,0,0,0.14,-1,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,2,0,0,0.07,-1,5.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,4
1,2,0,0,0.07,-1,5.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,1
5,1,0,0,0.36,-1,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,2,0,0,0.07,-1,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
1,3,1,0,0.07,-1,8.33,0.667,0.0,0.0,0.333,0.0,0.0,0.0,0,0,2
1,4,1,0,0.07,-1,6.75,0.75,0.0,0.0,0.25,0.0,0.0,0.0,0,0,2
1,3,0,0,0.07,-1,10.67,0.333,0.0,0.0,0.667,0.0,0.0,0.0,0,0,2
2,3,3,0,0.14,-1,7.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,2,0,0,0.07,-1,1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,2,0,0,0.07,-1,2.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,4
36,1,0,0,2.57,-1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,4,1,0,0.03,-1,7.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,4,1,0,0.03,-1,6.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,1,0,0,0.07,-1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,3,1,0,0.07,-1,9.33,0.667,0.0,0.0,0.333,0.0,0.0,0.0,0,0,4
1,5,1,0,0.07,-1,8.8,0.8,0.0,0.0,0.2,0.0,0.0,0.0,0,0,2
1,1,0,0,0.07,-1,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
7,1,0,0,0.5,-1,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,2,0,0,0.07,-1,5.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,3,9,0,0.07,-1,6.0,0.667,0.0,0.0,0.333,0.0,0.0,0.0,0,0,4
1,6,9,0,0.14,-1,3.33,0.5,0.0,0.0,0.167,0.0,0.333,0.0,0,0,2
1,4,18,0,0.07,-1,3.25,0.75,0.0,0.0,0.0,0.0,0.25,0.0,0,0,1
1,9,18,0,1.0,-1,4.33,0.667,0.0,0.0,0.111,0.0,0.222,0.0,0,0,2
61,1,0,0,4.36,-1,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,2,0,0,0.02,-1,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
1,2,0,0,0.02,-1,5.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
1,2,0,1,0.02,-1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
1,3,3,0,0.02,-1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
16,2,0,0,0.26,-1,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
1,3,16,0,0.02,-1,4.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
1,3,18,0,0.02,-1,4.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
1,3,1,0,0.07,-1,7.33,0.667,0.0,0.0,0.333,0.0,0.0,0.0,0,0,2
1,1,0,0,0.07,-1,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
2,2,0,0,0.14,-1,9.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
2,1,0,0,0.14,-1,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,4
2,2,0,0,0.14,-1,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,2,0,0,0.07,-1,9.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
2,3,1,0,0.14,-1,8.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
2,2,0,0,0.14,-1,8.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,2
1,1,0,0,0.07,-1,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,9,1,0,-1,-1,4.78,0.778,0.0,0.0,0.111,0.0,0.111,0.0,0,0,2
11,3,1,0,0.79,-1,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,5,11,0,0.07,-1,5.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
2,3,1,0,0.14,-1,7.33,0.667,0.0,0.0,0.333,0.0,0.0,0.0,0,0,2
1,5,1,0,0.07,-1,9.6,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0,0,2
1,5,0,0,0.07,-1,5.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,3,35,0,0.03,-1,8.0,0.667,0.0,0.0,0.333,0.0,0.0,0.0,0,0,2
35,2,0,0,2.5,-1,10.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,8,35,0,1.0,18.0,5.5,0.75,0.0,0.0,0.125,0.0,0.125,0.0,0,0,2
1,4,35,0,0.03,6.0,9.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,4,35,0,0.03,18.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,2,0,0,0.07,-1,6.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,2,0,0,0.07,-1,8.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
2,6,0,0,-1,-1,6.17,0.333,0.0,0.0,0.5,0.0,0.167,0.0,0,0,2
1,3,1,0,0.07,-1,9.33,0.667,0.0,0.0,0.333,0.0,0.0,0.0,0,0,2
15,1,0,0,1.07,-1,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
85,2,0,0,5.67,-1,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,5,85,0,0.01,-1,5.4,0.8,0.0,0.0,0.0,0.0,0.2,0.0,0,0,2
1,4,85,0,0.01,-1,6.25,0.75,0.0,0.0,0.0,0.0,0.25,0.0,0,0,2
1,4,85,0,0.01,1.593,9.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
12,5,88,0,0.14,0.551,8.8,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0,0,2
1,10,88,0,0.08,0.566,7.1,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0,0,2
15,3,0,0,1.0,-1,8.33,0.667,0.0,0.333,0.0,0.0,0.0,0.0,0,0,2
1,6,400,0,0.07,-1,8.17,0.833,0.0,0.167,0.0,0.0,0.0,0.0,0,0,2
1,2,0,0,0.01,-1,7.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,4
27,2,0,0,0.19,-1,7.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,1,4
2,3,27,0,0.01,-1,8.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,4
1,3,27,0,0.01,-1,7.33,0.667,0.0,0.0,0.333,0.0,0.0,0.0,0,0,4
144,1,0,0,10.29,-1,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
95,3,12,0,0.66,-1,8.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,5,95,0,0.01,-1,7.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
11,4,95,0,0.08,-1,7.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,7,143,0,0.01,-1,7.57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
9,4,61,0,0.06,-1,7.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
239,5,124,0,1.66,-1,6.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
31,6,239,0,0.13,-1,6.17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
101,7,431,0,0.42,-1,5.86,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
5,10,431,0,0.02,-1,6.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
22,11,431,0,0.22,-1,6.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
13,12,431,0,0.13,-1,5.92,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
3,13,431,0,0.14,-1,5.77,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,15,431,0,0.05,-1,5.93,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
1,3,32,0,0.01,-1,5.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
1,2,0,0,0.01,-1,7.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
3,3,0,0,0.02,-1,5.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,4,3,0,0.01,-1,4.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
2,2,0,0,0.01,-1,4.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,5,14,0,0.01,0.107,2.6,0.8,0.0,0.0,0.0,0.0,0.2,0.0,0,0,1
1,6,67,0,0.01,0.378,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,3,27,0,0.01,-1,7.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
49,5,61,0,0.34,0.623,7.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,6,61,0,0.01,0.583,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
155,10,61,0,3.16,3.957,8.0,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0,0,1
121,12,155,0,0.78,0.914,7.5,0.833,0.0,0.167,0.0,0.0,0.0,0.0,0,0,2
11,14,155,0,0.07,0.396,7.36,0.857,0.0,0.143,0.0,0.0,0.0,0.0,0,0,2
9,16,155,0,0.07,2.571,7.44,0.812,0.0,0.188,0.0,0.0,0.0,0.0,0,0,2
58,19,400,0,5.27,0.106,7.53,0.842,0.0,0.158,0.0,0.0,0.0,0.0,0,0,2
11,21,400,0,0.19,0.594,7.48,0.857,0.0,0.143,0.0,0.0,0.0,0.0,0,0,1
3,23,400,0,0.05,0.652,7.26,0.87,0.0,0.13,0.0,0.0,0.0,0.0,0,0,1
1,26,400,0,0.09,0.412,6.81,0.885,0.0,0.115,0.0,0.0,0.0,0.0,0,0,1
4,5,27,0,0.03,7.75,6.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,8,61,0,0.25,0.23,7.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,3,27,0,0.01,-1,7.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,4,27,0,0.01,-1,8.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
3,5,400,0,0.02,0.038,7.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
31,6,400,0,0.22,0.092,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,7,400,0,0.03,-1,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
2,3,27,0,0.01,-1,6.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,6,67,0,0.01,14.0,8.5,0.667,0.0,0.333,0.0,0.0,0.0,0.0,0,0,2
1,3,27,0,0.01,-1,8.33,0.667,0.0,0.333,0.0,0.0,0.0,0.0,0,0,4
1,4,27,0,0.01,2.8,6.25,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0,0,2
1,4,27,0,0.01,7.0,6.75,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0,0,2
3,1,0,0,0.21,-1,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
3,2,0,0,0.21,-1,5.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,2,0,0,0.07,-1,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
2,2,0,0,0.14,-1,8.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,4
2,3,0,0,0.14,-1,8.0,0.333,0.0,0.0,0.667,0.0,0.0,0.0,0,0,1
1,3,1,0,0.07,-1,7.33,0.667,0.0,0.0,0.333,0.0,0.0,0.0,0,0,2
1,1,0,0,0.07,-1,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,4
40,1,0,0,2.86,-1,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
23,2,0,1,0.57,-1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
1,4,23,0,0.03,4.0,5.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
25,2,0,0,0.62,-1,8.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,4,25,0,0.03,4.333,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,6,10,0,0.03,-1,5.17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
2,9,10,0,2.0,-1,4.44,0.889,0.0,0.0,0.0,0.0,0.111,0.0,0,0,2
1,2,0,1,0.03,-1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
3,2,0,0,0.07,-1,5.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
5,2,0,0,0.12,-1,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,4,6,0,0.03,0.5,7.0,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0,0,2
30,2,0,0,2.14,-1,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,4,30,0,0.03,2.583,8.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,4,30,0,0.03,-1,6.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,2,0,0,0.07,-1,6.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
13,1,0,0,0.93,-1,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,4
1,2,0,0,0.07,-1,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
1,3,0,0,0.07,-1,7.0,0.667,0.0,0.333,0.0,0.0,0.0,0.0,0,0,2
3,3,0,0,0.21,-1,9.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
121,2,0,0,8.64,-1,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,4
2,3,121,0,0.02,-1,8.33,0.667,0.0,0.0,0.333,0.0,0.0,0.0,0,0,4
1,4,121,0,0.01,3.812,9.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2
1,3,121,0,0.01,-1,8.67,0.667,0.0,0.0,0.333,0.0,0.0,0.0,0,0,2
2,3,0,0,0.14,-1,8.0,0.333,0.0,0.0,0.667,0.0,0.0,0.0,0,0,2
1,3,121,0,0.01,-1,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,3,121,0,0.01,-1,10.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
75,3,121,0,0.62,-1,9.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
1,4,121,0,0.01,-1,9.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
2,4,121,0,0.02,61.5,9.5,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0,0,2
1,7,121,0,0.01,30.5,7.86,0.714,0.0,0.286,0.0,0.0,0.0,0.0,0,0,2
1,5,121,0,0.01,61.0,7.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
1,3,0,0,0.07,-1,12.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,3,1,0,0.07,-1,7.33,0.667,0.0,0.0,0.333,0.0,0.0,0.0,0,0,2
1,3,0,0,0.07,-1,8.33,0.333,0.0,0.0,0.667,0.0,0.0,0.0,0,0,2
1,4,0,0,0.07,-1,8.25,0.75,0.0,0.0,0.25,0.0,0.0,0.0,0,0,2
1,5,0,0,0.07,-1,2.2,0.6,0.0,0.0,0.2,0.0,0.2,0.0,0,0,1
1,1,0,0,0.07,-1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,2,0,0,0.07,-1,9.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,4
4,1,0,0,0.29,-1,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,5,2,0,0.07,-1,4.6,0.4,0.0,0.0,0.6,0.0,0.0,0.0,0,0,2
1,3,1,0,0.07,-1,5.0,0.667,0.0,0.333,0.0,0.0,0.0,0.0,0,0,2
1,1,0,0,0.07,-1,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
11,1,0,0,0.79,-1,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,2,0,0,0.07,-1,8.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
54,2,0,0,3.86,-1,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,5,143,0,0.02,0.192,8.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,3,0,0,0.07,-1,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
2,1,0,0,0.14,-1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
3,1,0,0,0.21,-1,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,3,131,0,0.07,-1,9.33,0.667,0.0,0.0,0.333,0.0,0.0,0.0,0,0,2
1,2,0,0,0.07,-1,7.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,4
1,2,0,0,0.07,-1,8.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,4
1,3,2,0,0.07,-1,9.0,0.667,0.0,0.333,0.0,0.0,0.0,0.0,0,0,2
2,2,0,0,0.14,-1,6.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,4
70,1,0,0,5.0,-1,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
2,4,11,0,0.03,-1,5.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,5,11,0,0.01,-1,5.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
3,2,0,0,0.04,-1,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
1,3,3,0,0.01,-1,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
2,3,0,0,0.03,-1,6.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
3,2,0,0,0.21,-1,8.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,2
1,2,0,0,0.07,-1,10.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,4
1,2,0,0,0.07,-1,7.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,1
2,4,1,0,0.14,-1,6.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
137,1,0,0,9.79,-1,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
175,4,400,0,1.28,-1,6.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,5,400,0,0.01,-1,6.4,0.8,0.0,0.0,0.2,0.0,0.0,0.0,0,0,2
1,6,747,0,0.01,-1,6.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,9,400,0,0.01,-1,6.89,0.889,0.0,0.0,0.111,0.0,0.0,0.0,0,0,2
1,2,0,0,0.07,-1,9.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,4
1,2,0,0,0.07,-1,13.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,4
3,2,0,0,0.21,-1,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,2,0,0,0.07,-1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,1,0,0,0.07,-1,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,2,0,0,0.07,-1,7.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,1
2,2,0,0,0.14,-1,7.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,4
2,2,0,0,0.14,-1,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,2,0,0,0.07,-1,5.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,2
2,2,0,0,0.14,-1,8.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,2
1,2,0,0,0.07,-1,9.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,4
1,2,0,0,0.07,-1,11.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,4
1,5,1,0,0.07,-1,5.8,0.8,0.0,0.0,0.2,0.0,0.0,0.0,0,0,2
